property_type,price,location,latitude,longitude,baths,bedrooms,purpose,Area Type,Area Size,avg_banks_distance,avg_parks_distance,avg_hospitals_distance,avg_schools_distance
House,25000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,5,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,7,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,8,6,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,7,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,5,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,10,10,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,7,7,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,4,3,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,7,7,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,9,9,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,4,6,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,7,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,7,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,26500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,8,7,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,5,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,7,7,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,8,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,8,7,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,9,7,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,7,7,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,28500000,Bahria Town Rawalpindi,33.55,73.12,4,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,29000000,Bahria Town Rawalpindi,33.55,73.12,5,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,29000000,Bahria Town Rawalpindi,33.55,73.12,7,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,29500000,Bahria Town Rawalpindi,33.55,73.12,7,8,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,30000000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,30000000,Bahria Town Rawalpindi,33.55,73.12,9,6,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,32500000,Bahria Town Rawalpindi,33.55,73.12,4,3,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,32500000,Bahria Town Rawalpindi,33.55,73.12,4,3,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,32500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,33000000,Bahria Town Rawalpindi,33.55,73.12,7,6,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,36000000,Bahria Town Rawalpindi,33.55,73.12,10,9,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,5,4,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,37500000,Bahria Town Rawalpindi,33.55,73.12,7,7,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,40000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,10,5.94,6.36,8.18,7.10
House,42500000,Bahria Town Rawalpindi,33.56,73.13,7,6,For Sale,Marla,10,7.34,7.73,9.54,8.49
House,42500000,Bahria Town Rawalpindi,33.56,73.13,6,5,For Sale,Marla,10,7.34,7.73,9.54,8.49
House,46000000,Bahria Town Rawalpindi,33.56,73.13,6,6,For Sale,Marla,10,7.34,7.73,9.54,8.49
House,26500000,Bahria Town Rawalpindi,33.55,73.12,6,6,For Sale,Marla,10.5,5.94,6.36,8.18,7.10
House,17500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,10.8,1.69,1.29,3.23,1.50
House,20100000,Bahria Town Rawalpindi,33.5,73.1,4,4,For Sale,Marla,10.9,1.64,1.27,3.31,1.41
House,23000000,Bahria Town Rawalpindi,33.51,73.1,4,4,For Sale,Marla,10.9,1.91,1.86,3.92,2.37
House,24000000,Bahria Town Rawalpindi,33.53,73.12,6,5,For Sale,Marla,10.9,4.19,4.42,6.45,5.14
House,25000000,Bahria Town Rawalpindi,33.55,73.12,7,7,For Sale,Marla,10.9,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,4,3,For Sale,Marla,10.9,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,5,4,For Sale,Marla,10.9,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,10.9,5.94,6.36,8.18,7.10
House,28000000,Bahria Town Rawalpindi,33.55,73.12,7,9,For Sale,Marla,10.9,5.94,6.36,8.18,7.10
House,16500000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,11,1.69,1.29,3.23,1.50
House,17000000,Bahria Town Rawalpindi,33.5,73.09,6,5,For Sale,Marla,11,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,5,4,For Sale,Marla,11,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,4,4,For Sale,Marla,11,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,11,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,11,1.69,1.29,3.23,1.50
House,17500000,Bahria Town Rawalpindi,33.5,73.09,4,5,For Sale,Marla,11,1.69,1.29,3.23,1.50
House,18500000,Bahria Town Rawalpindi,33.5,73.1,3,3,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,18500000,Bahria Town Rawalpindi,33.5,73.1,6,5,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,19000000,Bahria Town Rawalpindi,33.5,73.1,6,5,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,20000000,Bahria Town Rawalpindi,33.5,73.1,6,5,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,20000000,Bahria Town Rawalpindi,33.5,73.1,4,4,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,20000000,Bahria Town Rawalpindi,33.5,73.1,6,5,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,20000000,Bahria Town Rawalpindi,33.5,73.1,4,3,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,20000000,Bahria Town Rawalpindi,33.5,73.1,5,5,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,20000000,Bahria Town Rawalpindi,33.5,73.1,4,4,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,21000000,Bahria Town Rawalpindi,33.5,73.1,7,5,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,21000000,Bahria Town Rawalpindi,33.5,73.1,5,5,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,21000000,Bahria Town Rawalpindi,33.5,73.1,4,5,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,21000000,Bahria Town Rawalpindi,33.5,73.1,4,5,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,21000000,Bahria Town Rawalpindi,33.5,73.1,4,5,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,21000000,Bahria Town Rawalpindi,33.5,73.1,4,5,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,21900000,Bahria Town Rawalpindi,33.5,73.1,6,6,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,22000000,Bahria Town Rawalpindi,33.5,73.1,4,3,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,22000000,Bahria Town Rawalpindi,33.5,73.1,4,3,For Sale,Marla,11,1.64,1.27,3.31,1.41
House,22400000,Bahria Town Rawalpindi,33.51,73.1,6,5,For Sale,Marla,11,1.91,1.86,3.92,2.37
House,22500000,Bahria Town Rawalpindi,33.51,73.1,4,3,For Sale,Marla,11,1.91,1.86,3.92,2.37
House,22500000,Bahria Town Rawalpindi,33.51,73.1,4,3,For Sale,Marla,11,1.91,1.86,3.92,2.37
House,22500000,Bahria Town Rawalpindi,33.51,73.1,4,4,For Sale,Marla,11,1.91,1.86,3.92,2.37
House,22500000,Bahria Town Rawalpindi,33.51,73.1,6,5,For Sale,Marla,11,1.91,1.86,3.92,2.37
House,22500000,Bahria Town Rawalpindi,33.51,73.1,5,5,For Sale,Marla,11,1.91,1.86,3.92,2.37
House,23000000,Bahria Town Rawalpindi,33.51,73.11,4,3,For Sale,Marla,11,2.41,2.19,4.37,2.81
House,23500000,Bahria Town Rawalpindi,33.51,73.11,6,5,For Sale,Marla,11,2.41,2.19,4.37,2.81
House,23500000,Bahria Town Rawalpindi,33.52,73.11,5,5,For Sale,Marla,11,2.89,3.05,5.12,3.72
House,23500000,Bahria Town Rawalpindi,33.53,73.11,5,3,For Sale,Marla,11,3.64,4.02,5.96,4.72
House,23500000,Bahria Town Rawalpindi,33.53,73.11,5,3,For Sale,Marla,11,3.64,4.02,5.96,4.72
House,23500000,Bahria Town Rawalpindi,33.53,73.11,5,3,For Sale,Marla,11,3.64,4.02,5.96,4.72
House,23500000,Bahria Town Rawalpindi,33.53,73.11,5,3,For Sale,Marla,11,3.64,4.02,5.96,4.72
House,23500000,Bahria Town Rawalpindi,33.53,73.11,5,3,For Sale,Marla,11,3.64,4.02,5.96,4.72
House,23500000,Bahria Town Rawalpindi,33.53,73.11,5,3,For Sale,Marla,11,3.64,4.02,5.96,4.72
House,23500000,Bahria Town Rawalpindi,33.53,73.11,5,5,For Sale,Marla,11,3.64,4.02,5.96,4.72
House,23500000,Bahria Town Rawalpindi,33.53,73.11,5,3,For Sale,Marla,11,3.64,4.02,5.96,4.72
House,23500000,Bahria Town Rawalpindi,33.53,73.11,5,3,For Sale,Marla,11,3.64,4.02,5.96,4.72
House,23900000,Bahria Town Rawalpindi,33.53,73.11,6,5,For Sale,Marla,11,3.64,4.02,5.96,4.72
House,24000000,Bahria Town Rawalpindi,33.53,73.12,6,5,For Sale,Marla,11,4.19,4.42,6.45,5.14
House,24000000,Bahria Town Rawalpindi,33.53,73.12,6,5,For Sale,Marla,11,4.19,4.42,6.45,5.14
House,25000000,Bahria Town Rawalpindi,33.55,73.12,3,3,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,4,3,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,25000000,Bahria Town Rawalpindi,33.55,73.12,4,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,25500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,26000000,Bahria Town Rawalpindi,33.55,73.12,5,4,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,5,4,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27000000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27500000,Bahria Town Rawalpindi,33.55,73.12,6,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27800000,Bahria Town Rawalpindi,33.55,73.12,7,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,27800000,Bahria Town Rawalpindi,33.55,73.12,7,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
House,28500000,Bahria Town Rawalpindi,33.55,73.12,5,5,For Sale,Marla,11,5.94,6.36,8.18,7.10
